(-0.31027070086669767,0.663118960624632) (-0.3632712640026806,0.6458980337503156) (-0.4162718271386635,0.663118960624632) (-0.4490279765795854,0.7639320225002105) (-0.31027070086669783,0.8090169943749481) (-0.2775145514257759,0.763932022500211) (-0.36327126400268056,0.8262379212492648) stop 
(0.7265425280053606,-0.6180339887498953) (0.8122992405822655,-0.7360679774997897) (0.6735419648693777,-0.7811529493745261) stop stop stop stop stop 
(0.865299803718249,-0.42705098312484324) (0.7795430911413439,-0.5450849718747378) (0.951056516295154,-0.5450849718747378) stop stop stop stop stop 
(0.865299803718249,-0.42705098312484324) (0.8980559531591711,-0.3819660112501062) (0.951056516295154,-0.5450849718747378) stop stop stop stop stop 
(0.8122992405822653,-0.8819660112501053) (0.8652998037182482,-1.0450849718747375) (0.9510565162951533,-0.9827790731256839) stop stop stop stop stop 
(0.8122992405822653,-0.8819660112501053) (0.72654252800536,-0.9999999999999999) (0.8652998037182482,-1.0450849718747375) stop stop stop stop stop 
(0.8652998037182484,-0.9549150281252633) (0.8122992405822655,-0.9721359549995796) (0.951056516295153,-1.0729490168751583) (0.8122992405822653,-1.118033988749895) (0.7795430911413433,-1.0729490168751576) stop stop stop 
(0.8652998037182482,-1.0450849718747375) (0.9510565162951533,-0.9827790731256839) (0.9510565162951528,-1.1631189606246324) (0.8980559531591701,-1.1458980337503157) stop stop stop stop 
(0.8122992405822653,-0.8819660112501053) (0.9510565162951536,-0.8368810393753685) (0.9510565162951533,-0.9827790731256839) stop stop stop stop stop 
(0.8652998037182481,-0.8090169943749475) (0.8980559531591708,-0.9098300562505262) stop stop stop stop stop stop 
(0.8652998037182481,-0.8090169943749475) (0.9510565162951534,-0.690983005625053) stop stop stop stop stop stop 
(0.8652998037182484,-0.9549150281252633) (0.951056516295153,-1.0729490168751583) (0.8980559531591708,-0.9098300562505262) stop stop stop stop stop 
(0.951056516295153,-1.0729490168751583) (0.89805595315917,-1.23606797749979) stop stop stop stop stop stop 
(0.951056516295153,-1.0729490168751583) (0.8122992405822653,-1.118033988749895) (0.89805595315917,-1.23606797749979) stop stop stop stop stop 
(0.8652998037182482,-1.0450849718747375) (0.8980559531591701,-1.1458980337503157) (0.7265425280053607,-1.145898033750316) (0.8122992405822655,-1.2082039324993699) stop stop stop stop 
(0.9510565162951528,-1.1631189606246324) (0.8980559531591701,-1.1458980337503157) (0.9510565162951525,-1.3090169943749477) (0.8122992405822655,-1.2082039324993699) (0.8122992405822654,-1.263932022500211) stop stop stop 
(0.89805595315917,-1.23606797749979) stop stop stop stop stop stop stop 
(0.72654252800536,-0.9999999999999999) (0.8652998037182482,-1.0450849718747375) (0.7265425280053607,-1.145898033750316) stop stop stop stop stop 
(0.5020285397155679,-0.3090169943749477) (0.5347846891564899,-0.3541019662496848) (0.44902797657958526,-0.29179606750063136) (0.3632712640026804,-0.35410196624968493) (0.5020285397155677,-0.45491502812526347) (0.4490279765795849,-0.47213595499957983) (0.396027413443602,-0.4549150281252636) stop 
(0.5877852522924734,-0.2811529493745268) (0.44902797657958504,-0.3819660112501053) (0.502028539715568,-0.21884705062547358) stop stop stop stop stop 
(0.5877852522924728,-0.42705098312484224) (0.5877852522924734,-0.2811529493745268) (0.44902797657958504,-0.3819660112501053) stop stop stop stop stop 
(0.44902797657958504,-0.3819660112501053) (0.3632712640026804,-0.26393202250021075) (0.502028539715568,-0.21884705062547358) stop stop stop stop stop 
(0.44902797657958526,-0.29179606750063136) (0.3632712640026804,-0.35410196624968493) (0.31027070086669756,-0.19098300562505244) (0.4162718271386633,-0.19098300562505272) stop stop stop stop 
(0.44902797657958504,-0.3819660112501053) (0.3632712640026804,-0.26393202250021075) (0.3102707008666976,-0.28115294937452723) (0.31027070086669717,-0.42705098312484263) (0.2775145514257752,-0.38196601125010543) stop stop stop 
(0.3632712640026804,-0.35410196624968493) (0.2245139882897927,-0.30901699437494773) (0.31027070086669756,-0.19098300562505244) stop stop stop stop stop 
(0.3102707008666976,-0.28115294937452723) (0.2775145514257752,-0.38196601125010543) (0.22451398828979272,-0.21884705062547277) (0.17151342515381013,-0.3819660112501052) (0.1387572757128878,-0.28115294937452706) stop stop stop 
(0.5877852522924736,-0.19098300562505252) (0.5020285397155679,-0.3090169943749477) (0.44902797657958526,-0.29179606750063136) (0.4490279765795854,-0.14589803375031568) (0.4162718271386633,-0.19098300562505272) stop stop stop 
(0.5877852522924728,-0.42705098312484224) (0.44902797657958504,-0.3819660112501053) (0.5020285397155677,-0.5450849718747377) stop stop stop stop stop 
(0.44902797657958504,-0.3819660112501053) (0.5020285397155677,-0.5450849718747377) (0.3960274134436017,-0.5450849718747377) stop stop stop stop stop 
(0.587785252292473,-0.5729490168751581) (0.5877852522924732,-0.5172209268743169) (0.5020285397155677,-0.45491502812526347) (0.4490279765795849,-0.47213595499957983) (0.4490279765795847,-0.6180339887498952) stop stop stop 
(0.5020285397155677,-0.5450849718747377) (0.5347846891564896,-0.6458980337503158) (0.5020285397155673,-0.6909830056250529) (0.3960274134436017,-0.5450849718747377) (0.3632712640026806,-0.6458980337503154) (0.44902797657958543,-0.7082039324993692) stop stop 
(0.587785252292473,-0.5729490168751581) (0.5877852522924726,-0.7188470506254734) (0.4490279765795847,-0.6180339887498952) stop stop stop stop stop 
(0.5877852522924726,-0.7188470506254734) (0.4490279765795847,-0.6180339887498952) (0.5020285397155684,-0.7811529493745267) stop stop stop stop stop 
(0.44902797657958504,-0.3819660112501053) (0.31027070086669717,-0.42705098312484263) (0.3960274134436017,-0.5450849718747377) stop stop stop stop stop 
(0.3632712640026804,-0.35410196624968493) (0.396027413443602,-0.4549150281252636) (0.22451398828979277,-0.45491502812526297) (0.3102707008666978,-0.5172209268743164) stop stop stop stop 
(0.4490279765795849,-0.47213595499957983) (0.4490279765795847,-0.6180339887498952) (0.396027413443602,-0.4549150281252636) (0.31027070086669783,-0.5729490168751579) (0.3102707008666978,-0.5172209268743164) stop stop stop 
(0.3632712640026804,-0.35410196624968493) (0.2245139882897927,-0.30901699437494773) (0.22451398828979277,-0.45491502812526297) stop stop stop stop stop 
(0.2245139882897928,-0.16311896062463158) (0.22451398828979272,-0.21884705062547277) (0.19175783884887065,-0.11803398874989435) (0.08575671257690486,-0.11803398874989418) (0.1387572757128878,-0.28115294937452706) (0.08575671257690504,-0.2639320225002105) (0.0530005631359828,-0.21884705062547327) stop 
(0.13875727571288785,-0.19098300562505188) (0.31027070086669756,-0.19098300562505244) (0.2775145514257756,-0.09016994374947393) stop stop stop stop stop 
(0.2245139882897927,-0.30901699437494773) (0.13875727571288785,-0.19098300562505188) (0.31027070086669756,-0.19098300562505244) stop stop stop stop stop 
(0.3632712640026804,-0.26393202250021075) (0.3102707008666976,-0.28115294937452723) (0.2245139882897928,-0.16311896062463158) (0.22451398828979272,-0.21884705062547277) (0.3632712640026806,-0.1180339887498949) stop stop stop 
(0.31027070086669756,-0.19098300562505244) (0.2775145514257756,-0.09016994374947393) (0.4490279765795854,-0.14589803375031568) (0.4162718271386633,-0.19098300562505272) (0.3632712640026799,-0.027864045000419266) (0.4490279765795846,-0.0901699437494731) stop stop 
(0.13875727571288785,-0.19098300562505188) (0.13875727571288798,-0.04508497187473655) (0.2775145514257756,-0.09016994374947393) stop stop stop stop stop 
(0.19175783884887065,-0.11803398874989435) (0.08575671257690486,-0.11803398874989418) (0.138757275712888,0.045084971874736826) (0.22451398828979224,-0.017220926874314677) stop stop stop stop 
(2.3898196181502397e-16,-0.1458980337503154) (3.196462762474974e-16,-0.09016994374947418) (0.13875727571288785,-0.19098300562505188) (0.13875727571288798,-0.04508497187473655) (0.08575671257690518,-0.027864045000419984) stop stop stop 
(-1.6653345369377348e-16,-5.551115123125783e-17) (0.08575671257690486,-0.11803398874989418) (0.138757275712888,0.045084971874736826) stop stop stop stop stop 
(0.2245139882897928,-0.16311896062463158) (0.3632712640026806,-0.1180339887498949) (0.19175783884887065,-0.11803398874989435) (0.2775145514257751,1.6792123247455493e-15) (0.22451398828979224,-0.017220926874314677) stop stop stop 
(0.502028539715568,-0.21884705062547358) (0.3632712640026806,-0.1180339887498949) (0.5347846891564895,-0.11803398874989363) stop stop stop stop stop 
(0.3632712640026804,-0.26393202250021075) (0.502028539715568,-0.21884705062547358) (0.3632712640026806,-0.1180339887498949) stop stop stop stop stop 
(0.5347846891564908,0.4999999999999998) (0.5020285397155687,0.545084971874737) (0.5020285397155685,0.6008130618755785) (0.5877852522924737,0.6631189606246318) (0.6735419648693788,0.5450849718747368) (0.6407858154284565,0.4999999999999998) (0.6735419648693786,0.600813061875578) stop 
(0.5877852522924738,0.5729490168751574) (0.5877852522924734,0.42705098312484185) (0.4490279765795857,0.4721359549995794) stop stop stop stop stop 
(0.5877852522924738,0.5729490168751574) (0.4490279765795857,0.4721359549995794) (0.4162718271386636,0.572949016875158) stop stop stop stop stop 
(0.5347846891564908,0.4999999999999998) (0.6407858154284565,0.4999999999999998) (0.6735419648693783,0.3991869381244214) (0.5020285397155688,0.3991869381244209) (0.5877852522924736,0.336881039375367) stop stop stop 
(0.5347846891564908,0.4999999999999998) (0.5020285397155687,0.545084971874737) (0.3632712640026808,0.5000000000000002) (0.44902797657958593,0.38196601125010443) (0.5020285397155688,0.3991869381244209) stop stop stop 
(0.4490279765795857,0.4721359549995794) (0.4162718271386636,0.572949016875158) (0.36327126400268117,0.4098300562505251) (0.31027070086669717,0.5729490168751575) (0.2775145514257749,0.47213595499957894) stop stop stop 
(0.5877852522924738,0.5729490168751574) (0.5020285397155688,0.6909830056250525) (0.4162718271386636,0.572949016875158) stop stop stop stop stop 
(0.5020285397155685,0.6008130618755785) (0.5877852522924737,0.6631189606246318) (0.41627182713866295,0.6631189606246316) (0.44902797657958515,0.7639320225002101) stop stop stop stop 
(0.5020285397155687,0.545084971874737) (0.3632712640026808,0.5000000000000002) (0.5020285397155685,0.6008130618755785) (0.36327126400267984,0.6458980337503151) (0.41627182713866295,0.6631189606246316) stop stop stop 
(0.5877852522924738,0.5729490168751574) (0.5020285397155688,0.6909830056250525) (0.5347846891564911,0.7360679774997896) (0.6735419648693787,0.6909830056250522) (0.6407858154284566,0.7360679774997892) stop stop stop 
(0.5877852522924737,0.6631189606246318) (0.5877852522924741,0.8090169943749472) (0.44902797657958515,0.7639320225002101) stop stop stop stop stop 
(0.5347846891564911,0.7360679774997896) (0.6407858154284566,0.7360679774997892) (0.5020285397155678,0.836881039375368) stop stop stop stop stop 
(0.5877852522924738,0.5729490168751574) (0.7265425280053612,0.47213595499957905) (0.7592986774462834,0.5729490168751573) stop stop stop stop stop 
(0.5877852522924738,0.5729490168751574) (0.5877852522924734,0.42705098312484185) (0.7265425280053612,0.47213595499957905) stop stop stop stop stop 
(0.6735419648693788,0.5450849718747368) (0.6407858154284565,0.4999999999999998) (0.8122992405822662,0.4999999999999994) (0.7265425280053612,0.38196601125010465) (0.6735419648693783,0.3991869381244214) stop stop stop 
(0.7265425280053612,0.47213595499957905) (0.7592986774462834,0.5729490168751573) (0.865299803718249,0.4270509831248415) (0.8122992405822662,0.40983005625052515) (0.8652998037182491,0.5729490168751579) (0.898055953159171,0.47213595499957967) stop stop 
(0.5877852522924738,0.5729490168751574) (0.6735419648693787,0.6909830056250522) (0.7592986774462834,0.5729490168751573) stop stop stop stop stop 
(0.5877852522924737,0.6631189606246318) (0.6735419648693786,0.600813061875578) (0.7592986774462837,0.6631189606246324) (0.7265425280053619,0.7639320225002106) stop stop stop stop 
(0.5877852522924737,0.6631189606246318) (0.5877852522924741,0.8090169943749472) (0.7265425280053619,0.7639320225002106) stop stop stop stop stop 
(0.6735419648693788,0.5450849718747368) (0.8122992405822662,0.4999999999999994) (0.6735419648693786,0.600813061875578) (0.8122992405822665,0.645898033750316) (0.7592986774462837,0.6631189606246324) stop stop stop 
(0.8122992405822662,0.4999999999999994) (0.8652998037182488,0.33688103937536723) (0.951056516295154,0.3991869381244219) stop stop stop stop stop 
(0.8122992405822662,0.4999999999999994) (0.7265425280053612,0.38196601125010465) (0.8652998037182488,0.33688103937536723) stop stop stop stop stop 
(0.7265425280053612,0.47213595499957905) (0.8122992405822662,0.40983005625052515) (0.6735419648693785,0.3090169943749463) (0.7795430911413441,0.3090169943749462) stop stop stop stop 
(0.865299803718249,0.4270509831248415) (0.8122992405822662,0.40983005625052515) (0.9510565162951535,0.30901699437494656) (0.7795430911413441,0.3090169943749462) (0.8122992405822661,0.2639320225002089) stop stop stop 
(0.8652998037182488,0.33688103937536723) (1.0368132288720588,0.33688103937536806) (0.951056516295154,0.3991869381244219) (0.8980559531591712,0.23606797749978992) (1.0040570794311368,0.23606797749978975) stop stop stop 
(0.5877852522924734,0.42705098312484185) (0.7265425280053612,0.47213595499957905) (0.6735419648693785,0.3090169943749463) stop stop stop stop stop 
(1.0898137920080417,0.40983005625052576) (1.036813228872059,0.4270509831248424) (1.0040570794311368,0.4721359549995795) (1.036813228872059,0.5729490168751578) (1.175570504584947,0.5278640450004205) (1.1755705045849467,0.47213595499957944) (1.1428143551440249,0.5729490168751579) stop 
(1.089813792008042,0.4999999999999999) (1.1755705045849465,0.3819660112501049) (1.0368132288720588,0.33688103937536806) stop stop stop stop stop 
(1.089813792008042,0.4999999999999999) (1.0368132288720588,0.33688103937536806) (0.951056516295154,0.3991869381244219) stop stop stop stop stop 
(1.0898137920080417,0.40983005625052576) (1.1755705045849467,0.47213595499957944) (1.2613272171618515,0.4098300562505255) (1.1225699414489638,0.30901699437494734) (1.2285710677209296,0.30901699437494745) stop stop stop 
(0.9510565162951535,0.30901699437494656) (1.0898137920080417,0.40983005625052576) (1.036813228872059,0.4270509831248424) (1.0898137920080417,0.2639320225002102) (1.1225699414489638,0.30901699437494734) stop stop stop 
(1.089813792008042,0.4999999999999999) (0.9510565162951543,0.5450849718747373) (0.951056516295154,0.3991869381244219) stop stop stop stop stop 
(1.0040570794311368,0.4721359549995795) (1.036813228872059,0.5729490168751578) (0.8652998037182491,0.5729490168751579) (0.898055953159171,0.47213595499957967) stop stop stop stop 
(0.865299803718249,0.4270509831248415) (0.9510565162951535,0.30901699437494656) (1.036813228872059,0.4270509831248424) (1.0040570794311368,0.4721359549995795) (0.898055953159171,0.47213595499957967) stop stop stop 
(1.089813792008042,0.4999999999999999) (0.9510565162951543,0.5450849718747373) (0.9510565162951543,0.6008130618755786) (1.0898137920080424,0.6458980337503158) (1.0368132288720595,0.6631189606246326) stop stop stop 
(1.036813228872059,0.5729490168751578) (0.9510565162951545,0.6909830056250527) (0.8652998037182491,0.5729490168751579) stop stop stop stop stop 
(0.9510565162951543,0.6008130618755786) (0.8652998037182494,0.6631189606246322) (1.0368132288720595,0.6631189606246326) stop stop stop stop stop 
(0.8652998037182494,0.6631189606246322) (0.8122992405822665,0.645898033750316) (0.7592986774462837,0.6631189606246324) (0.7265425280053619,0.7639320225002106) stop stop stop stop 
(0.9510565162951545,0.6909830056250527) (0.8122992405822671,0.7360679774997901) (0.8652998037182491,0.5729490168751579) stop stop stop stop stop 
(0.7592986774462834,0.5729490168751573) (0.8122992405822671,0.7360679774997901) (0.8652998037182491,0.5729490168751579) stop stop stop stop stop 
(0.8122992405822662,0.4999999999999994) (0.9510565162951543,0.5450849718747373) (0.9510565162951543,0.6008130618755786) (0.8652998037182494,0.6631189606246322) (0.8122992405822665,0.645898033750316) stop stop stop 
(0.8122992405822662,0.4999999999999994) (0.9510565162951543,0.5450849718747373) (0.951056516295154,0.3991869381244219) stop stop stop stop stop 
(0.6735419648693787,0.6909830056250522) (0.7592986774462834,0.5729490168751573) (0.8122992405822671,0.7360679774997901) stop stop stop stop stop 
(0.6735419648693787,0.6909830056250522) (0.6407858154284566,0.7360679774997892) (0.8122992405822671,0.7360679774997901) stop stop stop stop stop 
(1.089813792008042,0.4999999999999999) (1.2613272171618517,0.4999999999999998) (1.2285710677209298,0.6008130618755783) stop stop stop stop stop 
(1.089813792008042,0.4999999999999999) (1.1755705045849465,0.3819660112501049) (1.2613272171618517,0.4999999999999998) stop stop stop stop stop 
(1.175570504584947,0.5278640450004205) (1.1755705045849467,0.47213595499957944) (1.3143277802978348,0.5729490168751573) (1.3143277802978344,0.42705098312484185) (1.2613272171618515,0.4098300562505255) stop stop stop 
(1.2613272171618517,0.4999999999999998) (1.2285710677209298,0.6008130618755783) (1.4000844928747396,0.5450849718747364) (1.3673283434338175,0.49999999999999933) stop stop stop stop 
(1.089813792008042,0.4999999999999999) (1.0898137920080424,0.6458980337503158) (1.2285710677209298,0.6008130618755783) stop stop stop stop stop 
(1.036813228872059,0.5729490168751578) (1.1428143551440249,0.5729490168751579) stop stop stop stop stop stop 
(1.036813228872059,0.5729490168751578) (0.9510565162951545,0.6909830056250527) stop stop stop stop stop stop 
(1.175570504584947,0.5278640450004205) (1.3143277802978348,0.5729490168751573) (1.1428143551440249,0.5729490168751579) stop stop stop stop stop 
(1.3143277802978348,0.5729490168751573) (1.453085056010722,0.4721359549995784) stop stop stop stop stop stop 
(1.3143277802978348,0.5729490168751573) (1.3143277802978344,0.42705098312484185) (1.453085056010722,0.4721359549995784) stop stop stop stop stop 
(1.2613272171618517,0.4999999999999998) (1.3673283434338175,0.49999999999999933) (1.3143277802978346,0.3368810393753679) (1.4000844928747394,0.39918693812442124) stop stop stop stop 
(1.4000844928747396,0.5450849718747364) (1.3673283434338175,0.49999999999999933) (1.538841768587627,0.4999999999999987) (1.4000844928747394,0.39918693812442124) (1.4530850560107222,0.38196601125010454) stop stop stop 
(1.453085056010722,0.4721359549995784) stop stop stop stop stop stop stop 
(1.1755705045849465,0.3819660112501049) (1.2613272171618517,0.4999999999999998) (1.3143277802978346,0.3368810393753679) stop stop stop stop stop 
(0.44902797657958593,0.38196601125010443) (0.5020285397155688,0.3991869381244209) (0.41627182713866384,0.3368810393753672) (0.4490279765795856,0.23606797749978892) (0.5877852522924736,0.336881039375367) (0.5877852522924735,0.2811529493745258) (0.5550291028515515,0.23606797749978864) stop 
(0.4490279765795857,0.4721359549995794) (0.5020285397155685,0.3090169943749466) (0.36327126400268117,0.4098300562505251) stop stop stop stop stop 
(0.5877852522924734,0.42705098312484185) (0.4490279765795857,0.4721359549995794) (0.5020285397155685,0.3090169943749466) stop stop stop stop stop 
(0.5020285397155685,0.3090169943749466) (0.3632712640026808,0.26393202250020975) (0.36327126400268117,0.4098300562505251) stop stop stop stop stop 
(0.41627182713866384,0.3368810393753672) (0.4490279765795856,0.23606797749978892) (0.27751455142577586,0.23606797749978922) (0.3102707008666983,0.33688103937536756) stop stop stop stop 
(0.5020285397155685,0.3090169943749466) (0.3632712640026808,0.26393202250020975) (0.36327126400268067,0.20820393249936855) (0.5020285397155685,0.1631189606246311) (0.44902797657958576,0.14589803375031474) stop stop stop 
(0.4490279765795856,0.23606797749978892) (0.3632712640026804,0.11803398874989435) (0.27751455142577586,0.23606797749978922) stop stop stop stop stop 
(0.36327126400268067,0.20820393249936855) (0.44902797657958576,0.14589803375031474) (0.27751455142577575,0.1458980337503151) (0.41627182713866284,0.04508497187473871) (0.3102707008666974,0.045084971874738616) stop stop stop 
(0.3632712640026808,0.5000000000000002) (0.44902797657958593,0.38196601125010443) (0.41627182713866384,0.3368810393753672) (0.2775145514257762,0.38196601125010476) (0.3102707008666983,0.33688103937536756) stop stop stop 
(0.5877852522924734,0.42705098312484185) (0.5020285397155685,0.3090169943749466) (0.6735419648693785,0.3090169943749463) stop stop stop stop stop 
(0.5020285397155685,0.3090169943749466) (0.6735419648693785,0.3090169943749463) (0.6407858154284563,0.20820393249936783) stop stop stop stop stop 
(0.7265425280053612,0.38196601125010465) (0.6735419648693783,0.3991869381244214) (0.5877852522924736,0.336881039375367) (0.5877852522924735,0.2811529493745258) (0.7265425280053612,0.23606797749978845) stop stop stop 
(0.6735419648693785,0.3090169943749463) (0.7795430911413441,0.3090169943749462) (0.8122992405822661,0.2639320225002089) (0.6407858154284563,0.20820393249936783) (0.7265425280053605,0.14589803375031632) (0.8122992405822658,0.20820393249936958) stop stop 
(0.7265425280053612,0.38196601125010465) (0.8652998037182488,0.33688103937536723) (0.7265425280053612,0.23606797749978845) stop stop stop stop stop 
(0.8652998037182488,0.33688103937536723) (0.7265425280053612,0.23606797749978845) (0.8980559531591712,0.23606797749978992) stop stop stop stop stop 
(0.5020285397155685,0.3090169943749466) (0.5020285397155685,0.1631189606246311) (0.6407858154284563,0.20820393249936783) stop stop stop stop stop 
(0.4490279765795856,0.23606797749978892) (0.5550291028515515,0.23606797749978864) (0.5020285397155677,0.07294901687515895) (0.5877852522924727,0.13525491562421288) stop stop stop stop 
(0.5877852522924735,0.2811529493745258) (0.7265425280053612,0.23606797749978845) (0.5550291028515515,0.23606797749978864) (0.6407858154284556,0.11803398874989604) (0.5877852522924727,0.13525491562421288) stop stop stop 
(0.4490279765795856,0.23606797749978892) (0.3632712640026804,0.11803398874989435) (0.5020285397155677,0.07294901687515895) stop stop stop stop stop 
(0.224513988289793,0.16311896062463166) (0.27751455142577575,0.1458980337503151) (0.17151342515381018,0.14589803375031501) (0.138757275712888,0.045084971874736826) (0.3102707008666974,0.045084971874738616) (0.2775145514257751,1.6792123247455493e-15) (0.22451398828979224,-0.017220926874314677) stop 
(0.22451398828979285,0.07294901687515745) (0.27751455142577586,0.23606797749978922) (0.1715134251538103,0.23606797749978925) stop stop stop stop stop 
(0.3632712640026804,0.11803398874989435) (0.22451398828979285,0.07294901687515745) (0.27751455142577586,0.23606797749978922) stop stop stop stop stop 
(0.3632712640026808,0.26393202250020975) (0.36327126400268067,0.20820393249936855) (0.224513988289793,0.16311896062463166) (0.27751455142577575,0.1458980337503151) (0.22451398828979316,0.309016994374947) stop stop stop 
(0.27751455142577586,0.23606797749978922) (0.1715134251538103,0.23606797749978925) (0.2775145514257762,0.38196601125010476) (0.3102707008666983,0.33688103937536756) (0.1387572757128872,0.33688103937536795) (0.22451398828979213,0.3991869381244214) stop stop 
(0.22451398828979285,0.07294901687515745) (0.08575671257690531,0.1180339887498946) (0.1715134251538103,0.23606797749978925) stop stop stop stop stop 
(4.074014939083428e-17,0.1458980337503153) (0.17151342515381018,0.14589803375031501) (0.138757275712888,0.045084971874736826) (0.08575671257690418,0.20820393249936897) stop stop stop stop 
(0.13875727571288798,-0.04508497187473655) (0.08575671257690518,-0.027864045000419984) (0.22451398828979285,0.07294901687515745) (0.08575671257690531,0.1180339887498946) (0.05300056313598317,0.07294901687515751) stop stop stop 
(4.074014939083428e-17,0.1458980337503153) (-1.6653345369377348e-16,-5.551115123125783e-17) (0.138757275712888,0.045084971874736826) stop stop stop stop stop 
(0.224513988289793,0.16311896062463166) (0.22451398828979316,0.309016994374947) (0.17151342515381018,0.14589803375031501) (0.08575671257690419,0.2639320225002103) (0.08575671257690418,0.20820393249936897) stop stop stop 
(0.36327126400268117,0.4098300562505251) (0.22451398828979316,0.309016994374947) (0.2775145514257749,0.47213595499957894) stop stop stop stop stop 
(0.3632712640026808,0.26393202250020975) (0.36327126400268117,0.4098300562505251) (0.22451398828979316,0.309016994374947) stop stop stop stop stop 
(0.36327126400267984,0.6458980337503151) (0.31027070086669706,0.6631189606246316) (0.41627182713866295,0.6631189606246316) (0.44902797657958515,0.7639320225002101) (0.27751455142577486,0.7639320225002105) (0.31027070086669717,0.8090169943749475) (0.3632712640026802,0.8262379212492642) stop 
(0.4162718271386636,0.572949016875158) (0.36327126400267995,0.7360679774997892) (0.31027070086669717,0.5729490168751575) stop stop stop stop stop 
(0.36327126400267995,0.7360679774997892) (0.2245139882897923,0.6909830056250523) (0.31027070086669717,0.5729490168751575) stop stop stop stop stop 
(0.31027070086669706,0.6631189606246316) (0.27751455142577486,0.7639320225002105) (0.1715134251538093,0.7639320225002106) (0.22451398828979227,0.600813061875578) (0.1387572757128871,0.6631189606246318) stop stop stop 
(0.3632712640026808,0.5000000000000002) (0.36327126400267984,0.6458980337503151) (0.31027070086669706,0.6631189606246316) (0.22451398828979227,0.600813061875578) (0.22451398828979224,0.5450849718747368) stop stop stop 
(0.5020285397155688,0.6909830056250525) (0.4162718271386636,0.572949016875158) (0.36327126400267995,0.7360679774997892) stop stop stop stop stop 
(0.5020285397155688,0.6909830056250525) (0.5347846891564911,0.7360679774997896) (0.36327126400267995,0.7360679774997892) (0.44902797657958504,0.8541019662496845) (0.5020285397155678,0.836881039375368) stop stop stop 
(0.36327126400267995,0.7360679774997892) (0.2245139882897923,0.6909830056250523) (0.22451398828979233,0.8368810393753683) stop stop stop stop stop 
(0.36327126400267995,0.7360679774997892) (0.22451398828979233,0.8368810393753683) (0.3102707008666975,0.8991869381244219) stop stop stop stop stop 
(0.27751455142577486,0.7639320225002105) (0.31027070086669717,0.8090169943749475) (0.22451398828979263,0.9270509831248425) (0.1387572757128873,0.8090169943749479) (0.1715134251538093,0.7639320225002106) stop stop stop 
(0.22451398828979233,0.8368810393753683) (0.13875727571288757,0.899186938124422) (0.13875727571288776,0.9549150281252632) (0.3102707008666975,0.8991869381244219) (0.2775145514257754,1.0) (0.17151342515380968,1.0) stop stop 
(0.22451398828979263,0.9270509831248425) (0.1387572757128873,0.8090169943749479) (0.05300056313598276,0.9270509831248429) stop stop stop stop stop 
(0.22451398828979263,0.9270509831248425) (0.05300056313598276,0.9270509831248429) (0.08575671257690469,1.027864045000421) stop stop stop stop stop 
(0.22451398828979233,0.8368810393753683) (0.13875727571288757,0.899186938124422) (0.0857567125769044,0.7360679774997896) (0.05300056313598249,0.8368810393753678) stop stop stop stop 
(0.2245139882897923,0.6909830056250523) (0.22451398828979233,0.8368810393753683) (0.0857567125769044,0.7360679774997896) stop stop stop stop stop 
(6.938893903907228e-16,0.9999999999999997) (9.159339953157541e-16,0.8541019662496844) (0.13875727571288757,0.899186938124422) (0.13875727571288776,0.9549150281252632) (0.05300056313598249,0.8368810393753678) stop stop stop 
(0.36327126400267995,0.7360679774997892) (0.44902797657958504,0.8541019662496845) (0.3102707008666975,0.8991869381244219) stop stop stop stop stop 
(0.44902797657958515,0.7639320225002101) (0.3632712640026802,0.8262379212492642) (0.3960274134436023,0.9270509831248421) (0.5020285397155679,0.9270509831248419) stop stop stop stop 
(0.31027070086669717,0.8090169943749475) (0.22451398828979263,0.9270509831248425) (0.3632712640026802,0.8262379212492642) (0.36327126400268017,0.9721359549995794) (0.3960274134436023,0.9270509831248421) stop stop stop 
(0.5877852522924741,0.8090169943749472) (0.44902797657958515,0.7639320225002101) (0.5020285397155679,0.9270509831248419) stop stop stop stop stop 
(0.22451398828979227,0.600813061875578) (0.22451398828979224,0.5450849718747368) (0.19175783884887002,0.49999999999999967) (0.08575671257690438,0.49999999999999983) (0.08575671257690429,0.6458980337503153) (0.1387572757128871,0.6631189606246318) (0.053000563135982094,0.6008130618755781) stop 
(0.2245139882897923,0.6909830056250523) (0.31027070086669717,0.5729490168751575) (0.13875727571288737,0.5729490168751575) stop stop stop stop stop 
(0.31027070086669717,0.5729490168751575) (0.13875727571288737,0.5729490168751575) (0.2775145514257749,0.47213595499957894) stop stop stop stop stop 
(0.13875727571288737,0.5729490168751575) (0.13875727571288712,0.4270509831248421) (0.2775145514257749,0.47213595499957894) stop stop stop stop stop 
(0.19175783884887002,0.49999999999999967) (0.08575671257690438,0.49999999999999983) (0.1387572757128872,0.33688103937536795) (0.22451398828979213,0.3991869381244214) stop stop stop stop 
(0.3632712640026808,0.5000000000000002) (0.2775145514257762,0.38196601125010476) (0.22451398828979224,0.5450849718747368) (0.19175783884887002,0.49999999999999967) (0.22451398828979213,0.3991869381244214) stop stop stop 
(4.271623224331746e-16,0.5278640450004206) (2.7755575615628914e-16,0.47213595499957933) (0.13875727571288737,0.5729490168751575) (0.13875727571288712,0.4270509831248421) (0.08575671257690418,0.4098300562505257) stop stop stop 
